name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
london,2023-04-21,12.3,7.1,8.9,12.3,4.9,7.7,5.2,78.2,1.208,100,20.83,rain,0,0,29.1,16.4,54.8,1012.5,76.9,12.1,59.7,5.2,3,10,2023-04-21T05:52:53,2023-04-21T20:06:50,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-04-22,14.6,4.8,9.9,14.6,4.8,9.8,4.5,71.7,0,0,0,rain,0,0,29.9,19.3,199.3,1005.7,67.3,14,114.3,9.9,6,10,2023-04-22T05:50:49,2023-04-22T20:08:30,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-04-23,15.1,8.6,11.2,15.1,6,10.8,7.6,79.6,3.629,100,54.17,rain,0,0,32.3,19.9,233.9,1001.1,89.3,23.4,60,5.1,2,10,2023-04-23T05:48:46,2023-04-23T20:10:10,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-04-24,12.3,6.6,8.9,12.3,3.9,7.4,5.3,79,7.813,100,29.17,rain,0,0,27.5,16.6,341.6,1009.6,83,16.9,97,8.5,4,10,2023-04-24T05:46:44,2023-04-24T20:11:50,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-04-25,11.3,3.6,7.6,11.3,1.2,6.1,-0.2,59.5,0.002,100,4.17,rain,0,0,24.9,14.9,27.4,1018,35.5,33.1,149.3,13,8,10,2023-04-25T05:44:43,2023-04-25T20:13:30,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-04-26,11.6,6.1,8.7,11.6,4.2,7.6,1.6,61.9,0,0,0,rain,0,0,30.3,17.3,117.3,1018.5,77.5,31.1,74.3,6.4,4,10,2023-04-26T05:42:44,2023-04-26T20:15:09,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-04-27,14.3,6.6,10.1,14.3,5,9.4,5.2,73,6.212,100,33.33,rain,0,0,37.1,23.6,120.8,1015.1,71.7,13.9,87.5,7.6,4,10,2023-04-27T05:40:45,2023-04-27T20:16:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-04-28,18,10.8,13.9,18,10.8,13.9,10.4,80.9,0.803,100,16.67,rain,0,0,31.9,23.6,273.1,1011.2,84.9,28.1,65.8,5.8,2,10,2023-04-28T05:38:48,2023-04-28T20:18:28,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-04-29,18.8,7.6,13.1,18.8,7.6,13.1,6.9,67.6,0,0,0,,0,0,17.9,13.6,97.9,1020.3,22.5,18.6,170.2,14.8,8,10,2023-04-29T05:36:52,2023-04-29T20:20:07,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-04-30,18.5,7.8,13.4,18.5,7.8,13.3,6.6,65.5,0,0,0,,0,0,24.8,16.8,195.1,1021,37.7,15.4,164.9,14.3,7,10,2023-04-30T05:34:57,2023-04-30T20:21:45,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2023-05-01,17.6,11.3,14.3,17.6,11.3,14.3,7.8,65.7,0.006,100,4.17,rain,0,0,26.1,18.8,296,1018,75.9,31.9,95.9,8.3,5,10,2023-05-01T05:33:03,2023-05-01T20:23:24,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-02,14.9,9.3,12.2,14.9,7.1,12,6.8,70.5,0,0,0,rain,0,0,32,17.1,76.9,1026.1,62.2,25.3,103,8.9,6,10,2023-05-02T05:31:11,2023-05-02T20:25:02,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F4685,03772099999,03770099999"
london,2023-05-03,14.8,7.1,10.7,14.8,5.8,10.1,4.5,66.7,0,0,0,,0,0,34.5,21.9,88.5,1025.9,7.3,23.6,154,13.3,8,10,2023-05-03T05:29:20,2023-05-03T20:26:40,0.43,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-04,18.8,8.6,13.7,18.8,6.7,13.2,8.1,70.1,0,0,0,rain,0,0,35.1,25.2,107.5,1015.4,48.7,19.8,153.4,13.2,8,10,2023-05-04T05:27:31,2023-05-04T20:28:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-05-05,19.3,12,15.4,19.3,12,15.4,10.5,73.4,3.187,100,33.33,rain,0,0,35.3,22.7,212.1,1013.9,71.4,26,96.3,8.4,5,10,2023-05-05T05:25:43,2023-05-05T20:29:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-05-06,14.8,10.8,13.5,14.8,10.8,13.5,11.6,88.5,4.818,100,50,rain,0,0,25.9,16.7,174.8,1013.7,87.1,12.5,65.2,5.7,2,10,2023-05-06T05:23:56,2023-05-06T20:31:30,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-07,20.6,12.5,15.8,20.6,12.5,15.8,11.1,75,0,0,0,rain,0,0,18.8,13.2,266.5,1016.9,74,24.7,94.1,8.1,5,10,2023-05-07T05:22:12,2023-05-07T20:33:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-08,15.6,11.1,13.6,15.6,11.1,13.6,10.8,82.9,0.413,100,16.67,rain,0,0,34.1,22.2,201.5,1019,71.4,19.4,83.3,7.2,3,10,2023-05-08T05:20:28,2023-05-08T20:34:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-09,19.1,12,15,19.1,12,15,11.7,82.3,10.247,100,45.83,rain,0,0,23.5,16.6,258.6,1010.9,90.2,22,102.5,9,5,10,2023-05-09T05:18:47,2023-05-09T20:36:17,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2023-05-10,18.1,10.6,14,18.1,10.6,14,9.9,77.7,0.426,100,16.67,rain,0,0,26.3,17.5,275.2,1012.5,65.2,24.7,136.2,11.7,6,10,2023-05-10T05:17:07,2023-05-10T20:37:51,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-05-11,16.6,10,13.5,16.6,10,13.5,8.5,73.2,0.997,100,20.83,rain,0,0,18.9,13.8,263.4,1015.8,66.6,33.2,134.5,11.4,8,10,2023-05-11T05:15:29,2023-05-11T20:39:25,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-12,15,10.6,11.8,15,10.6,11.8,9,82.6,0.402,100,8.33,rain,0,0,46.1,27.1,21.3,1022.3,83.7,17.1,65.4,5.7,4,10,2023-05-12T05:13:53,2023-05-12T20:40:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-13,13.5,10,11.3,13.5,10,11.3,8.5,82.7,0,0,0,,0,0,34.3,18.5,23.8,1026.1,97.9,14.5,71.1,5.9,3,10,2023-05-13T05:12:18,2023-05-13T20:42:30,0.78,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-05-14,20.6,8.8,14.1,20.6,8.1,14,8.1,69.3,0,0,0,rain,0,0,21.5,16,307.5,1020.7,65.5,18.2,152.2,13.2,8,10,2023-05-14T05:10:46,2023-05-14T20:44:02,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-15,15.7,11.1,13.6,15.7,11.1,13.6,5.7,60.2,2.989,100,20.83,rain,0,0,41.3,22.9,353.3,1019.9,57,39.3,134.6,11.6,5,10,2023-05-15T05:09:15,2023-05-15T20:45:32,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-16,17.6,8.3,13.1,17.6,7.5,12.9,5,59.6,0,0,0,rain,0,0,34.2,19.6,330.4,1024.9,30,28.6,212.2,18.4,9,10,2023-05-16T05:07:47,2023-05-16T20:47:02,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
london,2023-05-17,17.5,8.8,13.8,17.5,8,13.7,7.2,65.5,0,0,0,rain,0,0,25.2,12,3.3,1028.2,41.3,23.3,147.1,12.7,7,10,2023-05-17T05:06:20,2023-05-17T20:48:31,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-18,19,9.5,14.5,19,9.5,14.5,6.9,61.2,0,0,0,rain,0,0,24.1,13.6,94.4,1027.9,52.3,27.8,185,16,7,10,2023-05-18T05:04:56,2023-05-18T20:49:58,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
london,2023-05-19,17.3,10.1,13.7,17.3,10.1,13.7,6.9,64.3,0,0,0,rain,0,0,26.1,17.5,61.3,1027.2,55.6,27.2,98.7,8.7,4,10,2023-05-19T05:03:34,2023-05-19T20:51:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-20,20,8.6,14.3,20,6.7,14,6.1,60.6,0,0,0,rain,0,0,36.4,21.3,40.6,1025.3,40,27.5,191.6,16.2,9,10,2023-05-20T05:02:14,2023-05-20T20:52:50,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-21,18.1,9.3,14.4,18.1,7.5,14.2,6.7,61.2,0,0,0,,0,0,34.7,20,30.7,1021.7,43.9,35,156.1,13.6,7,10,2023-05-21T05:00:56,2023-05-21T20:54:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-22,19.6,12.3,15.1,19.6,12.3,15.1,6.7,57.9,0,0,0,,0,0,41.5,23.9,12.1,1021.2,62.5,37.2,79.5,7,3,10,2023-05-22T04:59:40,2023-05-22T20:55:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2023-05-23,17.8,10.3,14,17.8,10.3,14,6.9,63.5,0,0,0,,0,0,26.1,17.3,36,1026.5,27,29.2,147.2,12.5,7,10,2023-05-23T04:58:27,2023-05-23T20:56:58,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2023-05-24,21.1,9.5,15.8,21.1,8.6,15.7,7.8,60.7,0,0,0,rain,0,0,25.9,14.3,10,1025.7,14.3,24.1,201.8,17.4,8,10,2023-05-24T04:57:17,2023-05-24T20:58:19,0.15,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2023-05-25,17.6,11.8,15,17.6,11.8,15,7.9,62.7,0,0,0,,0,0,32.8,17,56.2,1029.2,56.5,22,131.4,11.2,6,10,2023-05-25T04:56:08,2023-05-25T20:59:37,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
